"ANO";"CD_ENTRE";"DIA_SEM";"UCOD_DOM";"ZONA_DOM";"SUBZONA_DOM";"MUN_DOM";"CO_DOM_X";"CO_DOM_Y";"ID_DOM";"F_DOM";"FE_DOM";"NO_DOM";"TIPO_DOM";"TOT_FAM";"ID_FAM";"F_FAM";"FE_FAM";"NO_FAM";"COND_MORA";"QT_AUTO";"QT_BICI";"QT_MOTO";"CD_RENFAM";"REN_FAM";"ID_PESS";"F_PESS";"FE_PESS";"NO_PESS";"SIT_FAM";"IDADE";"SEXO";"ESTUDA";"GRAU_INSTR";"OCUP";"SETOR_ATIV";"CD_RENIND";"REN_IND";"UCOD_ESC";"ZONA_ESC";"SUBZONA_ESC";"MUN_ESC";"CO_ESC_X";"CO_ESC_Y";"UCOD_TRAB1";"ZONA_TRAB1";"SUBZONA_TRAB1";"MUN_TRAB1";"CO_TRAB1_X";"CO_TRAB1_Y";"UCOD_TRAB2";"ZONA_TRAB2";"SUBZONA_TRAB2";"MUN_TRAB2";"CO_TRAB2_X";"CO_TRAB2_Y";"ID_VIAG";"F_VIAG";"FE_VIAG";"NO_VIAG";"TOT_VIAG";"UCOD_ORIG";"ZONA_ORIG";"SUBZONA_ORIG";"MUN_ORIG";"CO_ORIG_X";"CO_ORIG_Y";"UCOD_DEST";"ZONA_DEST";"SUBZONA_DEST";"MUN_DEST";"CO_DEST_X";"CO_DEST_Y";"DIST_VIAG";"SERV_PAS_ORIG";"SERV_PAS_DEST";"MOTIVO_ORIG";"MOTIVO_DEST";"MODO1";"MODO2";"MODO3";"MODO4";"MODO_PRIN";"TIPO_VIAG";"H_SAIDA";"MIN_SAIDA";"ANDA_ORIG";"H_CHEG";"MIN_CHEG";"ANDA_DEST";"DURACAO";"TIPO_EST_AUTO";"VALOR_EST_AUTO";"FAIXA_ETARIA";"FAIXA_REN_FAM";"FAIXA_REN_IND";"FAIXA_HORARIA";"VIAG_MODO_ONIBUS";"VIAG_MODO_DIRIG";"VIAG_MODO_PASS";"VIAG_MODO_TREM";"VIAG_MODO_MOTO";"VIAG_MODO_BICI";"VIAG_MODO_APE";"VIAG_MODO_OUTROS";"VIAG_NO_MODOS";"PESS_DIST_TOT";"PESS_DIST_MED";"FAM_DIST_TOT";"FAM_DIST_MED";"PESS_DURACAO_TOT";"PESS_DURACAO_MED";"FAM_DURACAO_TOT";"FAM_VIAG_TOT";"FAM_DURACAO_MED";"PESS_MODO_ONIBUS";"PESS_MODO_DIRIG";"PESS_MODO_PASS";"PESS_MODO_TREM";"PESS_MODO_MOTO";"PESS_MODO_BICI";"PESS_MODO_APE";"PESS_MODO_OUTROS";"PESS_NO_MODOS";"VIAG_MOTIVO_TRAB";"VIAG_MOTIVO_EDUC";"VIAG_MOTIVO_RES";"VIAG_MOTIVO_OUTROS";"PESS_MOTIVO_TRAB";"PESS_MOTIVO_EDUC";"PESS_MOTIVO_RES";"PESS_MOTIVO_OUTROS";"PESS_NO_MOTIVOS";"VIAG_PER_MADRUG";"VIAG_PER_COM_MAN";"VIAG_PER_MANHA";"VIAG_PER_MEIODIA";"VIAG_PER_TARDE";"VIAG_PER_COM_NOI";"VIAG_PER_NOITE";"PESS_PER_MADRUG";"PESS_PER_COM_MAN";"PESS_PER_MANHA";"PESS_PER_MEIODIA";"PESS_PER_TARDE";"PESS_PER_COM_NOI";"PESS_PER_NOITE";"PESS_NO_PERIODOS";"FX_ET_0";"FX_ET_1";"FX_ET_2";"FX_ET_3";"FX_ET_4";"FX_ET_5";"FX_ET_6";"FX_ET_7";"FX_ET_8";"FX_ET_9";"FX_ET_10";"FX_ET_11";"FX_ET_12";"FX_ET_13";"FX_ET_14";"FX_ET_15";"FX_ET_16";"FX_ET_17";"FX_ET_18";"FX_ET_19";"FX_ET_20";"PRESENCA_IDOSO_60_70";"PRESENCA_IDOSO_70";"PRESENCA_FILH_ate4";"PRESENCA_FILH_5a9";"PRESENCA_FILH_10a14";"PRESENCA_FILH_15a19"
1;1;NA;1;1;31;1;-46,6321;-23,5465;"10010004";0;24,66;4;1;1;"1001000401";0;24,66;1;1;0;NA;NA;1;2111,73;"100100040104";1;24,66;4;3;14;2;1;1;7;9;2;0;38;154;574;1;-46,6558;-23,6465;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010004010401";1;24,66;1;2;1;1;31;1;-46,6321;-23,5465;38;154;574;1;-46,6558;-23,6465;8,09660424574668;2;2;8;4;7;0;0;NA;7;1;12;30;5;13;0;5;30;0;0;2;3;0;4;0;0;0;1;0;0;0;0;1;0,205476;0,102738;0,4458589;0,0636941285714286;60;30;220;7;31,4285714285714;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1;1;NA;1;1;31;1;-46,6321;-23,5465;"10010004";0;24,66;4;1;1;"1001000401";0;24,66;1;1;0;NA;NA;1;2111,73;"100100040104";0;24,66;4;3;14;2;1;1;7;9;2;0;38;154;574;1;-46,6558;-23,6465;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010004010402";1;24,66;2;2;38;154;574;1;-46,6558;-23,6465;1;1;31;1;-46,6321;-23,5465;8,09660424574668;2;2;4;8;7;0;0;NA;7;1;18;0;5;18;30;5;30;0;0;2;3;0;6;0;0;0;1;0;0;0;0;1;0,205476;0,102738;0,4458589;0,0636941285714286;60;30;220;7;31,4285714285714;0;0;0;2;0;0;0;0;1;0;0;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1;0;NA;1;1;26;1;-46,6321;-23,5465;"10010005";1;32,8;5;2;7;"1001000501";1;32,8;1;1;0;NA;NA;1;3801,11;"100100050101";1;32,8;1;1;27;1;0;3;1;3;1;3801,11;NA;0;0;0;NA;NA;53;110;469;21;-46,5739;-23,6325;NA;0;0;0;NA;NA;"10010005010100";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;5;4;6;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;NA;1;1;26;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000501";0;32,8;1;1;0;NA;NA;1;3801,11;"100100050102";1;32,8;2;4;48;2;0;1;6;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010005010200";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;NA;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000502";1;32,8;2;1;0;NA;NA;1;1055,86;"100100050201";1;32,8;1;1;27;2;0;1;1;3;1;1055,86;NA;0;0;0;NA;NA;1;10;2;1;-46,6364;-23,5383;NA;0;0;0;NA;NA;"10010005020101";1;57,65;1;3;1;1;30;1;-46,6321;-23,5465;1;10;2;1;-46,6364;-23,5383;0,789144490450294;2;2;8;1;1;0;0;NA;1;1;7;30;10;7;50;5;20;0;0;5;2;3;2;1;0;0;0;0;0;0;0;1;0,31813037;0,106043456666667;0,31813037;0,106043456666667;140;46,6666666666667;140;3;46,6666666666667;2;0;0;1;0;0;0;0;2;1;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000502";0;32,8;2;1;0;NA;NA;1;1055,86;"100100050201";0;32,8;1;1;27;2;0;1;1;3;1;1055,86;NA;0;0;0;NA;NA;1;10;2;1;-46,6364;-23,5383;NA;0;0;0;NA;NA;"10010005020102";1;89,37;2;3;1;10;2;1;-46,6364;-23,5383;54;149;437;20;-46,5289;-23,6554;14,9451533867786;2;2;1;3;8;0;0;NA;8;1;8;30;10;9;45;10;75;0;0;5;2;3;3;0;0;0;1;0;0;0;0;1;0,31813037;0,106043456666667;0,31813037;0,106043456666667;140;46,6666666666667;140;3;46,6666666666667;2;0;0;1;0;0;0;0;2;1;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000502";0;32,8;2;1;0;NA;NA;1;1055,86;"100100050201";0;32,8;1;1;27;2;0;1;1;3;1;1055,86;NA;0;0;0;NA;NA;1;10;2;1;-46,6364;-23,5383;NA;0;0;0;NA;NA;"10010005020103";1;57,65;3;3;54;149;437;20;-46,5289;-23,6554;1;1;30;1;-46,6321;-23,5465;14,1873346262762;2;2;3;8;1;0;0;NA;1;1;17;30;10;18;15;10;45;0;0;5;2;3;6;1;0;0;0;0;0;0;0;1;0,31813037;0,106043456666667;0,31813037;0,106043456666667;140;46,6666666666667;140;3;46,6666666666667;2;0;0;1;0;0;0;0;2;0;0;1;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000503";1;32,8;3;1;0;NA;NA;1;844,692;"100100050301";1;32,8;1;1;33;1;0;1;1;6;1;633,519;NA;0;0;0;NA;NA;1;24;55;1;-46,647;-23,5464;NA;0;0;0;NA;NA;"10010005030101";1;34,11;1;2;1;1;30;1;-46,6321;-23,5465;1;24;55;1;-46,647;-23,5464;1,65635843614358;2;2;8;3;11;0;0;NA;11;3;6;35;0;7;5;0;30;0;0;6;2;2;2;0;0;0;0;0;0;1;0;1;0,0298508;0,0149254;0,0298508;0,0149254;60;30;60;2;30;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000503";0;32,8;3;1;0;NA;NA;1;844,692;"100100050301";0;32,8;1;1;33;1;0;1;1;6;1;633,519;NA;0;0;0;NA;NA;1;24;55;1;-46,647;-23,5464;NA;0;0;0;NA;NA;"10010005030102";1;34,11;2;2;1;24;55;1;-46,647;-23,5464;1;1;30;1;-46,6321;-23,5465;1,65635843614383;2;2;3;8;11;0;0;NA;11;3;18;0;0;18;30;0;30;0;0;6;2;2;6;0;0;0;0;0;0;1;0;1;0,0298508;0,0149254;0,0298508;0,0149254;60;30;60;2;30;0;0;0;0;0;0;2;0;1;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000503";0;32,8;3;1;0;NA;NA;1;844,692;"100100050302";1;32,8;2;2;25;2;0;4;6;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010005030200";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0,0298508;0,0149254;0;NA;60;2;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000504";1;32,8;4;1;0;NA;NA;1;2111,73;"100100050401";1;32,8;1;1;25;1;1;3;1;5;1;2111,73;2;22;629;1;-46,6506;-23,5637;1;1;31;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010005040101";1;57,65;1;2;1;1;30;1;-46,6321;-23,5465;2;22;629;1;-46,6506;-23,5637;2,44203237996086;2;2;8;4;1;0;0;NA;1;1;6;0;10;6;30;5;30;0;0;5;3;5;2;1;0;0;0;0;0;0;0;1;0,0505066;0,0252533;0,0505066;0,0252533;60;30;60;2;30;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000504";0;32,8;4;1;0;NA;NA;1;2111,73;"100100050401";0;32,8;1;1;25;1;1;3;1;5;1;2111,73;2;22;629;1;-46,6506;-23,5637;1;1;31;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010005040102";1;57,65;2;2;2;22;629;1;-46,6506;-23,5637;1;1;30;1;-46,6321;-23,5465;2,44203237996063;2;2;4;8;1;0;0;NA;1;1;11;40;10;12;10;10;30;0;0;5;3;5;4;1;0;0;0;0;0;0;0;1;0,0505066;0,0252533;0,0505066;0,0252533;60;30;60;2;30;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000504";0;32,8;4;1;0;NA;NA;1;2111,73;"100100050402";1;32,8;2;2;20;2;0;1;6;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010005040200";0;0;0;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;NA;0;3;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;NA;0,0505066;0,0252533;0;NA;60;2;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000505";1;32,8;5;1;0;NA;NA;1;802,457;"100100050501";1;32,8;1;1;20;2;0;1;1;3;1;802,457;NA;0;0;0;NA;NA;4;27;274;1;-46,638;-23,5291;NA;0;0;0;NA;NA;"10010005050101";1;33,77;1;2;1;1;30;1;-46,6321;-23,5465;4;27;274;1;-46,638;-23,5291;1,48503836952494;2;2;8;1;4;0;0;NA;4;2;6;15;1;6;35;1;20;0;0;4;2;3;2;0;0;1;0;0;0;0;0;1;0,0368138;0,0184069;0,0368138;0,0184069;60;30;60;2;30;0;0;1;0;0;0;1;0;2;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000505";0;32,8;5;1;0;NA;NA;1;802,457;"100100050501";0;32,8;1;1;20;2;0;1;1;3;1;802,457;NA;0;0;0;NA;NA;4;27;274;1;-46,638;-23,5291;NA;0;0;0;NA;NA;"10010005050102";1;34,11;2;2;4;27;274;1;-46,638;-23,5291;1;1;30;1;-46,6321;-23,5465;1,48503836952516;2;2;1;8;11;0;0;NA;11;3;18;10;0;18;50;0;40;0;0;4;2;3;6;0;0;0;0;0;0;1;0;1;0,0368138;0,0184069;0,0368138;0,0184069;60;30;60;2;30;0;0;1;0;0;0;1;0;2;0;0;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";1;32,8;6;1;0;NA;NA;1;2111,73;"100100050601";1;32,8;1;1;29;1;0;1;1;7;1;1435,98;NA;0;0;0;NA;NA;1;1;30;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010005060101";1;34,11;1;5;1;1;30;1;-46,6321;-23,5465;2;8;39;1;-46,6449;-23,5564;1,61221132523898;2;2;8;3;11;0;0;NA;11;3;10;40;0;10;55;0;15;0;0;5;3;4;3;0;0;0;0;0;0;1;0;1;0,07753117;0,015506234;0,18729614;0,0156080116666667;120;24;305;12;25,4166666666667;0;0;1;0;0;0;4;0;2;1;0;0;0;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050601";0;32,8;1;1;29;1;0;1;1;7;1;1435,98;NA;0;0;0;NA;NA;1;1;30;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010005060102";1;36,16;2;5;2;8;39;1;-46,6449;-23,5564;1;1;30;1;-46,6321;-23,5465;1,61221132523919;2;2;3;8;4;0;0;NA;4;2;13;50;3;14;15;1;25;0;0;5;3;4;5;0;0;1;0;0;0;0;0;1;0,07753117;0,015506234;0,18729614;0,0156080116666667;120;24;305;12;25,4166666666667;0;0;1;0;0;0;4;0;2;0;0;1;0;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050601";0;32,8;1;1;29;1;0;1;1;7;1;1435,98;NA;0;0;0;NA;NA;1;1;30;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010005060103";1;34,11;3;5;1;1;30;1;-46,6321;-23,5465;1;10;9;1;-46,6364;-23,5383;0,789144490450294;2;2;8;9;11;0;0;NA;11;3;17;20;0;17;55;0;35;0;0;5;3;4;6;0;0;0;0;0;0;1;0;1;0,07753117;0,015506234;0,18729614;0,0156080116666667;120;24;305;12;25,4166666666667;0;0;1;0;0;0;4;0;2;0;0;0;1;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050601";0;32,8;1;1;29;1;0;1;1;7;1;1435,98;NA;0;0;0;NA;NA;1;1;30;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010005060104";1;34,11;4;5;1;10;9;1;-46,6364;-23,5383;2;8;39;1;-46,6449;-23,5564;1,67729185077164;2;2;9;7;11;0;0;NA;11;3;18;0;0;18;15;0;15;0;0;5;3;4;6;0;0;0;0;0;0;1;0;1;0,07753117;0,015506234;0,18729614;0,0156080116666667;120;24;305;12;25,4166666666667;0;0;1;0;0;0;4;0;2;0;0;0;1;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050601";0;32,8;1;1;29;1;0;1;1;7;1;1435,98;NA;0;0;0;NA;NA;1;1;30;1;-46,6321;-23,5465;NA;0;0;0;NA;NA;"10010005060105";1;34,11;5;5;2;8;39;1;-46,6449;-23,5564;1;1;30;1;-46,6321;-23,5465;1,61221132523919;2;2;7;8;11;0;0;NA;11;3;19;10;0;19;40;0;30;0;0;5;3;4;6;0;0;0;0;0;0;1;0;1;0,07753117;0,015506234;0,18729614;0,0156080116666667;120;24;305;12;25,4166666666667;0;0;1;0;0;0;4;0;2;0;0;1;0;1;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050602";1;32,8;2;2;25;2;0;1;6;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010005060201";1;34,11;1;3;1;1;30;1;-46,6321;-23,5465;1;10;9;1;-46,6364;-23,5383;0,789144490450294;2;2;8;9;11;0;0;NA;11;3;17;20;0;17;55;0;35;0;0;5;3;0;6;0;0;0;0;0;0;1;0;1;0,04529737;0,0150991233333333;0,18729614;0,0156080116666667;80;26,6666666666667;305;12;25,4166666666667;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050602";0;32,8;2;2;25;2;0;1;6;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010005060202";1;34,11;2;3;1;10;9;1;-46,6364;-23,5383;2;8;39;1;-46,6449;-23,5564;1,67729185077164;2;2;9;7;11;0;0;NA;11;3;18;0;0;18;15;0;15;0;0;5;3;0;6;0;0;0;0;0;0;1;0;1;0,04529737;0,0150991233333333;0,18729614;0,0156080116666667;80;26,6666666666667;305;12;25,4166666666667;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050602";0;32,8;2;2;25;2;0;1;6;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010005060203";1;34,11;3;3;2;8;39;1;-46,6449;-23,5564;1;1;30;1;-46,6321;-23,5465;1,61221132523919;2;2;7;8;11;0;0;NA;11;3;19;10;0;19;40;0;30;0;0;5;3;0;6;0;0;0;0;0;0;1;0;1;0,04529737;0,0150991233333333;0,18729614;0,0156080116666667;80;26,6666666666667;305;12;25,4166666666667;0;0;0;0;0;0;3;0;1;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050603";1;32,8;3;3;4;1;0;1;5;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010005060301";1;34,11;1;2;1;1;30;1;-46,6321;-23,5465;2;8;39;1;-46,6449;-23,5564;1,61221132523898;2;2;8;7;11;0;0;NA;11;3;18;40;0;19;15;0;35;0;0;0;3;0;6;0;0;0;0;0;0;1;0;1;0,0322338;0,0161169;0,18729614;0,0156080116666667;50;25;305;12;25,4166666666667;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050603";0;32,8;3;3;4;1;0;1;5;9;2;0;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;NA;0;0;0;NA;NA;"10010005060302";1;34,11;2;2;2;8;39;1;-46,6449;-23,5564;1;1;30;1;-46,6321;-23,5465;1,61221132523919;2;2;7;8;11;0;0;NA;11;3;22;40;0;22;55;0;15;0;0;0;3;0;7;0;0;0;0;0;0;1;0;1;0,0322338;0,0161169;0,18729614;0,0156080116666667;50;25;305;12;25,4166666666667;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;NA;1;1;30;1;-46,6321;-23,5465;"10010005";0;32,8;5;2;7;"1001000506";0;32,8;6;1;0;NA;NA;1;2111,73;"100100050604";1;32,8;4;4;22;2;0;1;1;3;1;570,167;NA;0;0;0;NA;NA;13;64;74;1;-46,6772;-23,5562;NA;0;0;0;NA;NA;"10010005060401";1;34,11;1;2;1;1;30;1;-46,6321;-23,5465;2;8;39;1;-46,6449;-23,5564;1,61221132523898;2;2;8;7;11;0;0;NA;11;3;18;40;0;19;15;0;35;0;0;4;3;2;6;0;0;0;0;0;0;1;0;1;0,0322338;0,0161169;0,18729614;0,0156080116666667;55;27,5;305;12;25,4166666666667;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
